,SPFfor_Step1,SPFfor_Step2,SPFfor_Step3,SPFfor_Step4,SPFfor_Step5,IARfor_Step1,IARfor_Step2,IARfor_Step3,IARfor_Step4,IARfor_Step5,NCfor_Step1,NCfor_Step2,NCfor_Step3,NCfor_Step4,NCfor_Step5,DARfor_Step1,DARfor_Step2,DARfor_Step3,DARfor_Step4,DARfor_Step5,DARMfor_Step1,DARMfor_Step2,DARMfor_Step3,DARMfor_Step4,DARMfor_Step5,Realiz1,Realiz2,Realiz3,Realiz4,Realiz5
2016:02,0.2883,0.44,0.595,0.7775,0.9,0.445257906,0.413386211,0.457746327,0.594334134,0.814873313,0.286666667,0.123333333,0.04,0.02,0.026666667,0.445257906,0.403283497,0.366117435,0.513169211,0.700967335,0.231518497,0.399535019,0.293393567,0.443173491,0.521498434,0.256666667,0.256666667,0.256666667,0.256666667,0.256666667
2016:03,0.3,0.4882,0.654,0.7833,1.065,0.356768891,0.611995308,0.582768461,0.633787834,0.780840847,0.256666667,0.286666667,0.123333333,0.04,0.02,0.356768891,0.617302163,0.544994396,0.558016624,0.69329472,0.36874842,0.326760506,0.645100865,0.458766942,0.569337014,0.296666667,0.296666667,0.296666667,0.296666667,0.296666667
2016:04,0.4,0.4021,0.64,0.785,0.96,0.410074413,0.494781676,0.790162661,0.757616037,0.811997723,0.296666667,0.256666667,0.286666667,0.123333333,0.04,0.410074413,0.473130636,0.779447405,0.702722503,0.68575818,0.390287717,0.558958928,0.499726286,0.784745393,0.629348144,0.43,0.43,0.43,0.43,0.43
2017:01,0.575,0.55,0.57,0.8375,1,0.534218122,0.510688119,0.603389041,0.961802766,0.925510124,0.43,0.296666667,0.256666667,0.286666667,0.123333333,0.534218122,0.445181329,0.524592195,0.927963734,0.85772972,0.550137695,0.483296185,0.607408049,0.583432027,0.973673275,0.59,0.59,0.59,0.59,0.59
2017:02,0.8526,0.7529,0.7,0.75,1.05,0.731223172,0.641168065,0.628007714,0.734589424,1.122222132,0.59,0.43,0.296666667,0.256666667,0.286666667,0.731223172,0.570376193,0.523920211,0.652278673,1.061801529,0.787484841,0.655933308,0.488922056,0.763845388,0.689274016,0.89,0.89,0.89,0.89,0.89
2017:03,1.08,1.08,0.9566,0.83,0.8956,1.119803,0.878976251,0.75840712,0.759971286,0.872952534,0.89,0.59,0.43,0.296666667,0.256666667,1.119803,0.831946043,0.676734249,0.679509348,0.813931357,1.153170403,0.718190434,0.741422193,0.612404832,0.920746561,1.036666667,1.036666667,1.036666667,1.036666667,1.036666667
2017:04,1.15,1.18,1.28,1.125,0.9905,1.19315655,1.317223931,1.029945602,0.869998045,0.889514255,1.036666667,0.89,0.59,0.43,0.296666667,1.19315655,1.315844847,0.965439936,0.79697981,0.796558801,1.052853463,1.358908296,0.869280301,0.835634262,0.711131988,1.206666667,1.206666667,1.206666667,1.206666667,1.206666667
2018:01,1.46,1.3016,1.36,1.4,1.3172,1.408192491,1.387914288,1.516788758,1.1697947,0.975576156,1.206666667,1.036666667,0.89,0.59,0.43,1.408192491,1.391416286,1.4475417,1.054717561,0.898953226,1.502979035,1.204060211,1.460459477,0.943386368,0.990654436,1.56,1.56,1.56,1.56,1.56
2018:02,1.8,1.695,1.49,1.5051,1.6,1.78162581,1.56137572,1.535572963,1.686124725,1.297827772,1.56,1.206666667,1.036666667,0.89,0.59,1.78162581,1.550148015,1.507338881,1.58252191,1.148120255,1.79005082,1.663177454,1.313965804,1.599761481,1.07611011,1.84,1.84,1.84,1.84,1.84
2018:03,2.06,1.9906,1.85,1.67,1.71,2.026860391,1.941983324,1.691095986,1.656007871,1.822178217,1.84,1.56,1.206666667,1.036666667,0.89,2.026860391,1.936907086,1.629450971,1.563126373,1.622262739,1.986996667,1.904682099,1.799748956,1.273705766,1.653086727,2.04,2.04,2.04,2.04,2.04
2018:04,2.3062,2.2515,2.1818,2.04,1.81,2.236941845,2.217820476,2.121122811,1.809896822,1.76722296,2.04,1.84,1.56,1.206666667,1.036666667,2.236941845,2.218840461,2.072815708,1.689956029,1.566592032,2.303422039,2.185987628,2.044524076,1.910162241,1.248552111,2.316666667,2.316666667,2.316666667,2.316666667,2.316666667
2019:01,2.44,2.49,2.4879,2.4393,2.18,2.506380893,2.390620551,2.369039646,2.249128405,1.898413387,2.316666667,2.04,1.84,1.56,1.206666667,2.506380893,2.38322418,2.309260546,2.15748268,1.615557019,2.307369237,2.435194496,2.279107452,2.109405919,2.020012801,2.386666667,2.386666667,2.386666667,2.386666667,2.386666667
2019:02,2.43,2.5,2.695,2.669,2.602,2.44219126,2.616395714,2.485064665,2.45876432,2.323571944,2.386666667,2.316666667,2.04,1.84,1.56,2.44219126,2.609812213,2.497250983,2.334781233,2.277618222,2.302327136,2.356271473,2.566247423,2.271875157,2.270355124,2.3,2.3,2.3,2.3,2.3
2019:03,2.1,2.4,2.57,2.8218,2.8,2.296604913,2.504590483,2.70411812,2.541563027,2.512435812,2.3,2.386666667,2.316666667,2.04,1.84,2.296604913,2.50899485,2.682607163,2.491834737,2.432273581,2.048888749,2.311038852,2.423722846,2.557627855,2.329043017,1.98,1.98,1.98,1.98,1.98
2019:04,1.6083,1.9681,2.43,2.6462,2.9,1.788055002,2.253283788,2.491890792,2.740535841,2.557939557,1.98,2.3,2.386666667,2.316666667,2.04,1.788055002,2.250834161,2.490699854,2.690997007,2.339176748,1.336375852,2.038006703,2.311528761,2.350746731,2.541556183,1.576666667,1.576666667,1.576666667,1.576666667,1.576666667
2020:01,1.56,1.6,1.9,2.5,2.7,1.298433195,1.605196127,2.139607079,2.438590597,2.719798411,1.576666667,1.98,2.3,2.386666667,2.316666667,1.298433195,1.618770889,2.11708974,2.415242392,2.600459562,1.413379544,0.930013977,1.773952287,2.116370198,2.27446479,1.11,1.11,1.11,#N/A,1.11
2020:02,0.13,1.5733,1.56,1.9164,2.5,0.741211714,1.01031043,1.363947864,2.027173209,2.36766445,1.11,1.576666667,1.98,2.3,2.386666667,0.741211714,1.01256374,1.38311944,1.901435428,2.306929956,0.687590911,0.981566999,0.804068697,1.545949141,2.015133122,0.143333333,0.143333333,0.143333333,#N/A,0.143333333
2020:03,0.1255,0.13,1.59,1.6,1.9,-0.467429555,0.40893778,0.713349417,1.154331416,1.905206164,0.143333333,1.11,1.576666667,1.98,2.3,-0.467429555,0.415196246,0.736585012,1.171392779,1.77433017,0.110817178,1.454570367,0.839470418,0.288965692,1.394480308,0.113333333,0.113333333,0.113333333,#N/A,0.113333333
2020:04,0.1,0.1275,0.15,1.6,1.6,-0.090998338,-0.917481658,0.097808757,0.475787608,0.973850758,0.113333333,0.143333333,1.11,1.576666667,1.98,-0.090998338,-0.859328404,0.1285678,0.532405468,0.988871488,0.097264308,-0.256542917,0.192404478,0.627034649,0.130603073,0.093333333,0.093333333,0.093333333,#N/A,0.093333333
2021:01,0.09,0.11,0.145,0.18,1.6,-0.212079084,-0.46784367,-1.42212428,-0.144847122,0.278050634,0.093333333,0.113333333,0.143333333,1.11,1.576666667,-0.212079084,-0.472364827,-1.34021282,-0.045960941,0.375609171,0.087282034,-0.3637262,-0.570212954,-0.286828915,0.577560275,0.05,0.05,#N/A,#N/A,0.05
2021:02,0.05,0.1,0.12,0.145,0.19,0.081941443,-0.270872441,-0.549933303,-1.775728885,-0.325023715,0.05,0.093333333,0.113333333,0.143333333,1.11,0.081941443,-0.253755069,-0.560656019,-1.634029345,-0.106368379,0.01966399,0.108827727,-0.48889949,-1.161866204,-0.349529648,0.026666667,0.026666667,#N/A,#N/A,0.026666667
2021:03,0.055,0.0584,0.1,0.1267,0.15,0.070085693,0.142146581,-0.233445375,-0.58546242,-1.974689772,0.026666667,0.05,0.093333333,0.113333333,0.143333333,0.070085693,0.134810796,0.206673915,-0.485014324,-1.705114101,0.078040524,0.055456146,0.164268817,0.238159237,-0.88749092,0.046666667,0.046666667,#N/A,#N/A,0.046666667
2021:04,0.0614,0.08,0.067,0.1,0.13,0.098470711,0.127288418,0.204526776,-0.252531286,-0.642545223,0.046666667,0.026666667,0.05,0.093333333,0.113333333,0.098470711,0.126867383,0.175121389,0.287400076,0.393563846,0.083915074,0.123115473,0.085323674,0.250595431,0.314720177,0.053333333,0.053333333,#N/A,#N/A,0.053333333
2022:01,0.2358,0.0877,0.1,0.08,0.1117,0.107792689,0.164007392,0.194081411,0.287973112,-0.199878673,0.053333333,0.046666667,0.026666667,0.05,0.093333333,0.107792689,0.162726973,0.167470979,0.222909641,0.375905771,0.24801622,0.162263189,0.171486642,0.603412934,0.33417697,0.306666667,#N/A,#N/A,#N/A,0.306666667
2022:02,1,0.55,0.1012,0.105,0.1,0.433499567,0.186063272,0.242769974,0.280301926,0.381567818,0.306666667,0.053333333,0.046666667,0.026666667,0.05,0.433499567,0.169045721,0.222648373,0.240590137,0.275953651,1.057895114,0.369360933,0.2008543,0.244880042,0.238819528,#N/A,#N/A,#N/A,#N/A,#N/A
2022:03,#N/A,1.64,0.797,0.17,0.144,#N/A,0.502929451,0.261422412,0.328996489,0.370610626,#N/A,0.306666667,0.053333333,0.046666667,0.026666667,#N/A,0.495659589,0.250010467,0.323459293,0.297140305,#N/A,1.240022535,0.418310335,0.299137024,0.364738906,#N/A,#N/A,#N/A,#N/A,#N/A
2022:04,#N/A,#N/A,2.06,1.08,0.2938,#N/A,#N/A,0.618794788,0.343564211,0.414069275,#N/A,#N/A,0.306666667,0.053333333,0.046666667,#N/A,#N/A,0.617140797,0.328139202,0.40670009,#N/A,#N/A,1.358783722,0.572156323,0.413582525,#N/A,#N/A,#N/A,#N/A,#N/A
2023:01,#N/A,#N/A,#N/A,2.37,1.2124,#N/A,#N/A,#N/A,0.694689038,0.426750255,#N/A,#N/A,#N/A,0.306666667,0.053333333,#N/A,#N/A,#N/A,0.705923043,0.415519921,#N/A,#N/A,#N/A,1.799562829,0.718184078,#N/A,#N/A,#N/A,#N/A,#N/A
2023:02,#N/A,#N/A,#N/A,#N/A,2.58,#N/A,#N/A,#N/A,#N/A,0.730740965,#N/A,#N/A,#N/A,#N/A,0.306666667,#N/A,#N/A,#N/A,#N/A,0.783402819,#N/A,#N/A,#N/A,#N/A,2.082084522,#N/A,#N/A,#N/A,#N/A,#N/A
